Tf.aT_id	TarGeT.aT_id
AT1G77450	AT1G08560
AT1G77450	AT1G17140
AT1G77450	AT4G33400
AT1G77450	AT5G60210
AT1G77450	AT1G09450
AT1G77450	AT5G23940
AT1G77450	AT3G51720
AT1G77450	AT5G65120
AT1G77450	AT3G03130
AT1G77450	AT5G01370
AT1G77450	AT5G01910
AT1G77450	AT2G16270
AT1G77450	AT4G30130
AT1G77450	AT1G75150
AT1G77450	AT3G52110
AT1G77450	AT3G53190
AT1G77450	AT3G27060
AT1G77450	AT1G19850
AT1G77450	AT2G17560
AT1G77450	AT1G48610
AT1G77450	AT1G51060
AT1G77450	AT2G37470
AT1G77450	AT3G27360
AT1G77450	AT3G20260
AT1G77450	AT1G55200
AT1G77450	AT4G36180
AT1G77450	AT4G37210
AT1G77450	AT5G28640
AT1G77450	AT1G03457
AT1G77450	AT1G52400
AT1G77450	AT2G01830
AT1G77450	AT2G16660
AT1G77450	AT2G46650
AT1G77450	AT3G18170
AT1G77450	AT5G05860
AT1G77450	AT2G14750
AT1G77450	AT4G04610
AT1G77450	AT1G76790
AT1G77450	AT1G11840
AT1G77450	AT5G15470
AT1G77450	AT4G21760
AT1G77450	AT2G44450
AT1G77450	AT5G55180
AT1G77450	AT1G31710
AT1G77450	AT1G17190
AT1G77450	AT4G04830
AT1G77450	AT5G55400
AT1G77450	AT2G01910
AT1G77450	AT4G22910
AT1G77450	AT3G16340
AT1G77450	AT5G61810
AT1G77450	AT1G58270
AT1G77450	AT2G39420
AT1G77450	AT3G01810
AT1G77450	AT2G29510
AT1G77450	AT1G78570
AT1G77450	AT5G09870
AT1G77450	AT3G09540
AT1G77450	AT3G05910
AT1G77450	AT1G01120
AT1G77450	AT1G49430
AT1G77450	AT2G37040
AT1G77450	AT5G54160
AT1G77450	AT2G22930
AT1G77450	AT5G42800
AT1G77450	AT1G06000
AT1G77450	AT5G53760
AT1G77450	AT4G30530
AT1G77450	AT4G29700
AT1G77450	AT3G07320
AT1G77450	AT5G01840
AT1G77450	AT3G48350
AT1G77450	AT5G61570
AT1G77450	AT3G14350
AT1G77450	AT1G78050
