master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT4G36740	AT1G27730	6.87028104553482e-28	2.26719274502649e-26	7.92463181268981	AT1G03457,AT1G16530,AT1G17190,AT1G19050,AT1G19640,AT1G19940,AT1G20490,AT1G26570,AT1G49430,AT1G52400,AT1G58270,AT1G76790,AT2G01910,AT2G37040,AT2G37260,AT2G39220,AT2G40150,AT3G01810,AT3G02250,AT3G03190,AT3G14350,AT3G48350,AT3G52870,AT3G54990,AT4G04610,AT4G10390,AT4G13410,AT4G15210,AT4G17470,AT4G21760,AT4G29690,AT4G30530,AT4G31800,AT4G34160,AT4G37410,AT4G39940,AT5G01840,AT5G13930,AT5G19110,AT5G23820,AT5G24760,AT5G53760
AT4G36740	AT1G52880	4.38971301557e-06	1.36876090879191e-05	4.55291550490969	AT1G01120,AT1G16530,AT1G58270,AT2G22930,AT2G37040,AT2G39420,AT4G17470,AT4G39940,AT5G13930,AT5G15470,AT5G37770,AT5G52320,AT5G61570
AT4G36740	AT4G31800	2.14031627625875e-38	2.82521748466155e-36	7.43282986226628	AT1G01120,AT1G03457,AT1G11580,AT1G16530,AT1G19050,AT1G19640,AT1G19940,AT1G26570,AT1G31710,AT1G52400,AT1G58270,AT1G76790,AT2G01830,AT2G01910,AT2G22930,AT2G37040,AT2G37260,AT2G39220,AT2G39420,AT2G40150,AT2G46650,AT3G01810,AT3G02250,AT3G06020,AT3G07320,AT3G14350,AT3G16340,AT3G26700,AT3G27400,AT3G48350,AT3G52870,AT3G54990,AT4G04610,AT4G10390,AT4G13410,AT4G15210,AT4G21760,AT4G22570,AT4G29690,AT4G29700,AT4G30530,AT4G36640,AT4G39940,AT5G01840,AT5G07460,AT5G09870,AT5G15470,AT5G19260,AT5G23820,AT5G38020,AT5G48850,AT5G48880,AT5G52320,AT5G53760,AT5G54160,AT5G55180,AT5G61570,AT5G65020
AT4G36740	AT5G67060	2.21070594227157e-12	1.65177274177272e-11	4.89568819431369	AT1G01120,AT1G03457,AT1G19050,AT1G19640,AT1G58270,AT2G01830,AT2G01910,AT2G37040,AT2G39220,AT2G39420,AT2G40150,AT3G01810,AT3G06020,AT3G07320,AT3G18170,AT3G54990,AT4G10390,AT4G29690,AT4G29700,AT4G30530,AT4G31800,AT4G37410,AT5G09870,AT5G53760,AT5G54160,AT5G55180,AT5G61570
AT4G36740	AT3G60490	6.75609919410801e-37	6.68853820216693e-35	11.5971170513639	AT1G16530,AT1G19640,AT1G19940,AT1G20490,AT1G31710,AT1G52400,AT1G58270,AT1G59970,AT2G01830,AT2G37040,AT2G37260,AT2G38760,AT2G39220,AT2G40150,AT2G46650,AT3G01810,AT3G02250,AT3G07320,AT3G14350,AT3G16340,AT3G18170,AT3G26700,AT3G27400,AT3G48350,AT4G04610,AT4G10390,AT4G15210,AT4G17470,AT4G22570,AT4G29690,AT4G30530,AT4G31800,AT4G34160,AT4G37410,AT5G01840,AT5G09870,AT5G13930,AT5G15470,AT5G24760,AT5G48880,AT5G52320,AT5G54160,AT5G55180,AT5G61570
AT4G36740	AT2G18550	1.24846187381998e-15	1.23597725508178e-14	6.00343950413815	AT1G17190,AT1G19640,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT1G76790,AT2G01910,AT2G37260,AT2G40150,AT2G44230,AT3G14350,AT3G16340,AT3G18170,AT3G27400,AT3G48350,AT4G04610,AT4G13410,AT4G22570,AT4G29700,AT4G30530,AT4G37410,AT5G01840,AT5G07460,AT5G09870,AT5G19110,AT5G24760,AT5G52320,AT5G53760
AT4G14770	AT2G18550	2.96849008367907e-05	8.33703597969441e-05	6.39159292035398	AT1G17190,AT1G31710,AT1G49430,AT1G58270,AT4G22570,AT5G01840,AT5G19110,AT5G52320
AT4G14770	AT1G27730	1.34687609964566e-09	7.40781854805113e-09	7.23576557021206	AT1G06640,AT1G16530,AT1G17190,AT1G49430,AT1G58270,AT2G14750,AT2G39220,AT3G01810,AT3G02250,AT3G52870,AT3G59760,AT4G10390,AT4G34160,AT5G01840,AT5G19110
AT4G14770	AT4G04890	0.0167205493423446	0.0289141377273732	5.47850821744627	AT1G58270,AT2G14750,AT4G22570
AT4G14770	AT5G60850	5.89499075078874e-08	2.56529267836521e-07	6.58144221501796	AT2G01830,AT2G04032,AT2G14750,AT2G38760,AT3G01810,AT3G02250,AT3G52870,AT3G59760,AT4G10390,AT4G22570,AT4G34160,AT5G01840,AT5G52320
AT4G14770	AT5G53210	1.06375607770671e-06	3.79502168262934e-06	7.10176991150442	AT1G06640,AT1G31710,AT1G49430,AT1G58270,AT2G01830,AT2G39220,AT3G01810,AT3G52870,AT4G22570,AT5G52320
AT4G14770	AT1G36060	0.129186550675872	0.175800254527991	7.30467762326169	AT5G01840
AT4G14770	AT1G22640	0.256676336723912	0.325781504303427	3.40884955752212	AT2G38760
